,Unnamed: 0,appname,crawl,state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,HUMAN_CLASSIFICATION,TAGS,state1_content,state1_tags,state1_content_tags,state2_content,state2_tags,state2_content_tags,answer,doc2vec_distance_content,doc2vec_distance_tags,doc2vec_distance_content_tags,doc2vec_distance_all
25,25,infotalia.com,crawl0,state31,state32,0.853873239,0.721282189,497,14,84,35,11267835.48,0.801227318,1.76257128,0.610785569,2,,"{""file_name"": ""state31.html.content"", ""state_name"": ""state31"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state31.html.content""}","{""file_name"": ""state31.html.tags"", ""state_name"": ""state31"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state31.html.tags""}","{""file_name"": ""state31.html.content_tags"", ""state_name"": ""state31"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state31.html.content_tags""}","{""file_name"": ""state32.html.content"", ""state_name"": ""state32"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state32.html.content""}","{""file_name"": ""state32.html.tags"", ""state_name"": ""state32"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state32.html.tags""}","{""file_name"": ""state32.html.content_tags"", ""state_name"": ""state32"", ""app_name"": ""infotalia.com"", ""path"": ""infotalia.com\\state32.html.content_tags""}",0,0.1632013,-0.010321021,0.12875243,0.054933526
26,26,kengudetyam.ru,crawl0,state4,state86,0.0,0.014442843,10,0,11,18,12812.39,0.1,84.89481409,0.724957412,2,,"{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state4.html.content_tags""}","{""file_name"": ""state86.html.content"", ""state_name"": ""state86"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state86.html.content""}","{""file_name"": ""state86.html.tags"", ""state_name"": ""state86"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state86.html.tags""}","{""file_name"": ""state86.html.content_tags"", ""state_name"": ""state86"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state86.html.content_tags""}",0,0.9856068,0.9852699,0.99056655,0.9854684
27,27,kengudetyam.ru,crawl0,state5,state67,0.0,0.003203588,2,0,9,17,20716.64,0.11,83.22348712,0.731637921,1," ,additionalData","{""file_name"": ""state5.html.content"", ""state_name"": ""state5"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state5.html.content""}","{""file_name"": ""state5.html.tags"", ""state_name"": ""state5"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state5.html.tags""}","{""file_name"": ""state5.html.content_tags"", ""state_name"": ""state5"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state5.html.content_tags""}","{""file_name"": ""state67.html.content"", ""state_name"": ""state67"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state67.html.content""}","{""file_name"": ""state67.html.tags"", ""state_name"": ""state67"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state67.html.tags""}","{""file_name"": ""state67.html.content_tags"", ""state_name"": ""state67"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state67.html.content_tags""}",1,0.98193604,0.98377216,0.99181587,0.982988
28,28,kengudetyam.ru,crawl0,state37,state61,0.196473552,0.161716322,92,0,116,24,755749739.1,0.74,70.81930415,0.522105539,2,,"{""file_name"": ""state37.html.content"", ""state_name"": ""state37"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state37.html.content""}","{""file_name"": ""state37.html.tags"", ""state_name"": ""state37"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state37.html.tags""}","{""file_name"": ""state37.html.content_tags"", ""state_name"": ""state37"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state37.html.content_tags""}","{""file_name"": ""state61.html.content"", ""state_name"": ""state61"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state61.html.content""}","{""file_name"": ""state61.html.tags"", ""state_name"": ""state61"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state61.html.tags""}","{""file_name"": ""state61.html.content_tags"", ""state_name"": ""state61"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state61.html.content_tags""}",0,0.7012599,0.66425216,0.76631576,0.61789215
29,29,kengudetyam.ru,crawl0,state52,state88,0.291666667,0.363110008,150,0,78,32,2291291.97,0.67,26.95171751,0.6452052,2,,"{""file_name"": ""state52.html.content"", ""state_name"": ""state52"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state52.html.content""}","{""file_name"": ""state52.html.tags"", ""state_name"": ""state52"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state52.html.tags""}","{""file_name"": ""state52.html.content_tags"", ""state_name"": ""state52"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state52.html.content_tags""}","{""file_name"": ""state88.html.content"", ""state_name"": ""state88"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state88.html.content""}","{""file_name"": ""state88.html.tags"", ""state_name"": ""state88"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state88.html.tags""}","{""file_name"": ""state88.html.content_tags"", ""state_name"": ""state88"", ""app_name"": ""kengudetyam.ru"", ""path"": ""kengudetyam.ru\\state88.html.content_tags""}",0,0.6346865,0.6568407,0.7701992,0.647571
30,30,zznaki.ru,crawl0,state3,state17,0.0,0.001045122,5,0,5,3,173351.2339,0.002238283,52.75716993,0.997825049,0,,"{""file_name"": ""state3.html.content"", ""state_name"": ""state3"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state3.html.content""}","{""file_name"": ""state3.html.tags"", ""state_name"": ""state3"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state3.html.tags""}","{""file_name"": ""state3.html.content_tags"", ""state_name"": ""state3"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state3.html.content_tags""}","{""file_name"": ""state17.html.content"", ""state_name"": ""state17"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state17.html.content""}","{""file_name"": ""state17.html.tags"", ""state_name"": ""state17"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state17.html.tags""}","{""file_name"": ""state17.html.content_tags"", ""state_name"": ""state17"", ""app_name"": ""zznaki.ru"", ""path"": ""zznaki.ru\\state17.html.content_tags""}",1,0.9830586,0.974747,0.9944818,0.9799297
31,31,ralinktech.com,crawl0,index,state29,0.008,0.343992922,99,0,0,0,0.0,0.0,78.00471328,1.0,0,,"{""file_name"": ""index.html.content"", ""state_name"": ""index"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\index.html.content""}","{""file_name"": ""index.html.tags"", ""state_name"": ""index"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\index.html.tags""}","{""file_name"": ""index.html.content_tags"", ""state_name"": ""index"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\index.html.content_tags""}","{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state29.html.content_tags""}",1,0.9759732,0.9773253,0.9785062,0.9762198
32,32,ralinktech.com,crawl0,state20,state25,0.0,0.336083783,98,0,0,0,0.0,0.0,78.00471328,1.0,0,,"{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state20.html.content_tags""}","{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state25.html.content_tags""}",1,0.981558,0.97559965,0.9783579,0.97799265
33,33,ralinktech.com,crawl0,state36,state39,0.0,0.0,200,0,0,0,17.41198566,6.07e-05,98.9821883,0.999830323,1,,"{""file_name"": ""state36.html.content"", ""state_name"": ""state36"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state36.html.content""}","{""file_name"": ""state36.html.tags"", ""state_name"": ""state36"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state36.html.tags""}","{""file_name"": ""state36.html.content_tags"", ""state_name"": ""state36"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state36.html.content_tags""}","{""file_name"": ""state39.html.content"", ""state_name"": ""state39"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state39.html.content""}","{""file_name"": ""state39.html.tags"", ""state_name"": ""state39"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state39.html.tags""}","{""file_name"": ""state39.html.content_tags"", ""state_name"": ""state39"", ""app_name"": ""ralinktech.com"", ""path"": ""ralinktech.com\\state39.html.content_tags""}",1,0.9625341,0.9825467,0.9712594,0.97372854
34,34,doordeals.co.uk,crawl0,state4,state25,0.024198823,0.105435859,6,0,4,0,85891.61645,0.0099876,94.88038278,0.979989773,1,,"{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state4.html.content_tags""}","{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""doordeals.co.uk"", ""path"": ""doordeals.co.uk\\state25.html.content_tags""}",1,0.99021703,0.9813147,0.99402195,0.9869031
35,35,karta-hrvatske.com.hr,crawl0,state12,state13,0.0,0.003660602,3,0,28,10,126928.57,0.04,70.09,0.91,1,,"{""file_name"": ""state12.html.content"", ""state_name"": ""state12"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state12.html.content""}","{""file_name"": ""state12.html.tags"", ""state_name"": ""state12"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state12.html.tags""}","{""file_name"": ""state12.html.content_tags"", ""state_name"": ""state12"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state12.html.content_tags""}","{""file_name"": ""state13.html.content"", ""state_name"": ""state13"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state13.html.content""}","{""file_name"": ""state13.html.tags"", ""state_name"": ""state13"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state13.html.tags""}","{""file_name"": ""state13.html.content_tags"", ""state_name"": ""state13"", ""app_name"": ""karta-hrvatske.com.hr"", ""path"": ""karta-hrvatske.com.hr\\state13.html.content_tags""}",1,0.9832607,0.9904617,0.98993623,0.987994
36,36,androidphonesoft.com,crawl0,index,state43,0.469304229,0.11489436,387,20,53,24,22416246298.0,0.635039077,16.31787127,0.574089046,2,,"{""file_name"": ""index.html.content"", ""state_name"": ""index"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\index.html.content""}","{""file_name"": ""index.html.tags"", ""state_name"": ""index"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\index.html.tags""}","{""file_name"": ""index.html.content_tags"", ""state_name"": ""index"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\index.html.content_tags""}","{""file_name"": ""state43.html.content"", ""state_name"": ""state43"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state43.html.content""}","{""file_name"": ""state43.html.tags"", ""state_name"": ""state43"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state43.html.tags""}","{""file_name"": ""state43.html.content_tags"", ""state_name"": ""state43"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state43.html.content_tags""}",0,0.79441667,0.42697316,0.79553246,0.6952002
37,37,androidphonesoft.com,crawl0,state29,state45,0.3728,0.086651934,29,8,97,32,3224548140.0,0.591798917,11.99263089,0.586903651,2,,"{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state29.html.content_tags""}","{""file_name"": ""state45.html.content"", ""state_name"": ""state45"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state45.html.content""}","{""file_name"": ""state45.html.tags"", ""state_name"": ""state45"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state45.html.tags""}","{""file_name"": ""state45.html.content_tags"", ""state_name"": ""state45"", ""app_name"": ""androidphonesoft.com"", ""path"": ""androidphonesoft.com\\state45.html.content_tags""}",0,0.7635341,0.524298,0.7605196,0.67009777
38,38,ingcotools.com,crawl0,state19,state40,0.074650078,0.468353559,92,0,12,11,629962.6357,0.26487694,27.68423958,0.590396334,1,,"{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state19.html.content_tags""}","{""file_name"": ""state40.html.content"", ""state_name"": ""state40"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state40.html.content""}","{""file_name"": ""state40.html.tags"", ""state_name"": ""state40"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state40.html.tags""}","{""file_name"": ""state40.html.content_tags"", ""state_name"": ""state40"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state40.html.content_tags""}",1,0.6640372,0.98840576,0.73090625,0.7603141
39,39,ingcotools.com,crawl0,state29,state43,0.148580968,0.432993075,93,29,38,15,702288.4523,0.440595344,23.10313494,0.55257443,2,,"{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state29.html.content_tags""}","{""file_name"": ""state43.html.content"", ""state_name"": ""state43"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state43.html.content""}","{""file_name"": ""state43.html.tags"", ""state_name"": ""state43"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state43.html.tags""}","{""file_name"": ""state43.html.content_tags"", ""state_name"": ""state43"", ""app_name"": ""ingcotools.com"", ""path"": ""ingcotools.com\\state43.html.content_tags""}",0,0.647087,0.9758934,0.69613844,0.75605035
40,40,kawakinct.co.jp,crawl0,state25,state29,0.166741071,0.236806084,75,0,59,27,4784553.31,0.36,48.43,0.58,2,,"{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state25.html.content_tags""}","{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""kawakinct.co.jp"", ""path"": ""kawakinct.co.jp\\state29.html.content_tags""}",0,0.39648843,0.894312,0.89620775,0.85584915
